epoch,Train_acc_withbias,Train_acc_org_withbias,Test_acc_withbias,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
150,27.773333333333333,10.713333333333333,11.21,32.6,11.331666666666667,11.709999999999999
155,29.16166666666667,10.083333333333332,10.549999999999999,34.07833333333333,10.166666666666666,10.549999999999999
160,29.691666666666666,10.505,10.94,34.55666666666667,10.979999999999999,11.29
165,31.496666666666666,10.626666666666667,11.25,36.218333333333334,10.795,11.110000000000001
170,32.65,10.435,10.97,37.52333333333333,10.8,11.34
175,33.47,10.231666666666667,10.77,38.555,10.56,10.9
180,34.80666666666667,10.543333333333333,10.94,39.845000000000006,10.4,10.549999999999999
185,35.031666666666666,10.825,11.61,40.13833333333333,11.015,11.39
190,36.175000000000004,10.979999999999999,11.64,41.74333333333333,11.041666666666666,11.43
195,37.596666666666664,11.083333333333334,12.06,42.77,11.378333333333334,12.23
200,39.33833333333333,11.166666666666666,11.95,44.81,11.593333333333334,12.01
205,39.593333333333334,10.603333333333333,11.21,44.97833333333333,11.076666666666666,11.379999999999999
210,40.695,10.870000000000001,11.33,46.108333333333334,10.943333333333333,11.31
215,42.031666666666666,10.401666666666666,10.99,47.56,10.593333333333334,10.89
220,44.708333333333336,10.525,11.23,50.415,10.708333333333334,11.360000000000001
225,44.18666666666667,10.225,10.85,49.88666666666667,10.485,11.12
230,42.73166666666667,10.108333333333333,10.43,48.485,9.911666666666667,10.18
235,47.11,10.261666666666667,10.65,53.245,10.373333333333333,10.549999999999999
240,50.38333333333333,10.253333333333334,10.84,56.525000000000006,10.261666666666667,10.95
245,50.63166666666666,10.25,10.54,56.48833333333333,10.311666666666666,10.54
250,50.61666666666667,10.333333333333334,10.85,56.30333333333334,10.356666666666667,10.620000000000001
255,49.04,9.658333333333333,9.98,54.71,9.791666666666666,9.98
260,50.346666666666664,10.041666666666666,10.32,56.428333333333335,10.226666666666667,10.82
265,53.608333333333334,9.98,10.48,59.66833333333334,10.126666666666667,10.2
270,55.273333333333326,10.37,10.780000000000001,61.62333333333333,10.45,10.82
275,55.85666666666667,10.525,11.19,62.285000000000004,10.616666666666667,10.99
280,54.931666666666665,10.356666666666667,10.94,60.79,10.406666666666666,10.72
285,54.876666666666665,10.293333333333333,10.6,61.08166666666667,10.416666666666668,10.89
290,57.345,10.385,10.99,63.480000000000004,10.548333333333334,10.979999999999999
295,56.276666666666664,10.54,10.879999999999999,62.38333333333333,10.698333333333334,11.28
300,59.15166666666667,10.37,10.77,65.33333333333333,10.489999999999998,10.84
305,60.64333333333334,10.678333333333333,11.06,66.66499999999999,10.915,11.19
310,60.42166666666666,10.646666666666667,10.94,66.635,10.898333333333333,10.94
315,62.245,10.715,11.25,68.54166666666667,10.981666666666667,11.52
320,58.32666666666667,10.48,10.66,64.615,10.461666666666666,10.41
325,62.29,10.638333333333334,10.65,68.80166666666668,10.795,10.72
330,64.02333333333333,10.793333333333335,11.12,70.44166666666666,11.021666666666667,11.41
