epoch,Train_acc_withbias,Train_acc_org_withbias,Test_acc_withbias,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
165,80.27499999999999,96.09166666666667,95.26,80.31333333333333,96.13333333333334,95.27
170,80.15833333333333,95.89833333333333,95.26,80.18666666666667,95.95333333333333,95.30999999999999
175,80.22833333333334,96.01333333333332,95.27,80.25999999999999,96.075,95.26
180,80.285,96.03666666666668,95.32000000000001,80.33833333333334,96.075,95.35
185,80.27333333333333,96.15333333333334,95.50999999999999,80.31166666666667,96.21,95.50999999999999
190,80.28166666666667,96.005,95.37,80.31666666666666,96.04833333333333,95.33
195,80.315,95.99,95.24000000000001,80.33833333333334,96.035,95.21
200,80.24833333333333,96.0,95.28,80.27499999999999,96.03666666666668,95.37
205,80.34166666666667,95.91166666666666,95.17,80.33666666666667,95.92666666666668,95.19999999999999
210,80.29666666666667,95.88333333333333,95.11,80.34833333333333,95.92833333333334,95.22
215,80.32333333333334,95.95166666666667,95.19,80.36999999999999,95.99833333333333,95.25
220,80.25999999999999,95.905,95.07,80.29666666666667,95.95666666666666,95.12
225,80.53833333333333,96.05166666666666,95.28,80.55666666666667,96.095,95.27
230,80.45833333333333,96.02666666666667,95.28999999999999,80.485,96.08666666666666,95.3
235,80.42333333333333,95.95333333333333,95.30999999999999,80.44666666666667,95.99833333333333,95.28999999999999
240,80.43833333333333,96.02666666666667,95.35,80.47166666666666,96.085,95.41
245,80.50500000000001,95.95,95.17,80.55333333333333,95.99499999999999,95.16
250,80.42833333333334,95.88166666666666,95.05,80.47666666666666,95.95,95.12
255,80.50166666666667,95.93666666666667,95.16,80.53833333333333,95.985,95.15
260,80.52666666666667,96.01666666666667,95.26,80.54166666666667,96.07833333333333,95.34
265,80.55666666666667,96.08333333333333,95.32000000000001,80.57166666666666,96.12833333333334,95.34
270,80.60833333333333,95.96833333333333,95.36,80.625,96.005,95.37
275,80.49333333333333,95.84833333333333,95.17999999999999,80.54666666666667,95.89999999999999,95.24000000000001
280,80.60333333333334,95.97666666666666,95.39999999999999,80.65166666666667,96.02666666666667,95.43
285,80.685,96.14,95.53,80.70833333333334,96.19333333333333,95.55
290,80.575,95.98,95.38,80.605,96.03,95.41
295,80.62333333333333,95.89,95.23,80.69333333333333,95.97833333333334,95.27
300,80.58333333333333,95.855,95.16,80.61833333333334,95.91166666666666,95.19
305,80.69166666666666,96.03,95.32000000000001,80.72333333333333,96.04833333333333,95.33
